Removed Pin From Net: NetName=GND Pin=C6-2
Removed Pin From Net: NetName=GND Pin=C7-2
Removed Pin From Net: NetName=VCC Pin=C8-1
Removed Pin From Net: NetName=GND Pin=C8-2
Removed Pin From Net: NetName=GND Pin=C9-1
Removed Pin From Net: NetName=VCC Pin=C9-2
Removed Pin From Net: NetName=GND Pin=C10-1
Removed Pin From Net: NetName=+12 Pin=D1-2
Removed Pin From Net: NetName=GND Pin=D2-1
Removed Pin From Net: NetName=GND Pin=D3-1
Removed Pin From Net: NetName=+12 Pin=J2-1
Removed Pin From Net: NetName=GND Pin=J2-2
Removed Pin From Net: NetName=NetF1_2 Pin=R1-2
Removed Pin From Net: NetName=VCC Pin=R2-2
Removed Pin From Net: NetName=GND Pin=U2-1
Removed Pin From Net: NetName=VCC Pin=U2-2
Removed Pin From Net: NetName=NetF1_2 Pin=U2-3
Removed Pin From Net: NetName=VCC Pin=U2-4
Change Component Designator: OldDesignator=C11 NewDesignator=C6
Added Member To Class: ClassName=U__LED_PORT01 Member=Component J9.1 (J9) Header 5
Added Member To Class: ClassName=U__LED_PORT2 Member=Component J9.2 (J9) Header 5
Added Member To Class: ClassName=U__LED_PORT3 Member=Component J9.3 (J9) Header 5
Added Member To Class: ClassName=U__LED_PORT4 Member=Component J9.4 (J9) Header 5
Added Member To Class: ClassName=U__LED_PORT5 Member=Component J9.5 (J9) Header 5
Added Member To Class: ClassName=U__LED_PORT6 Member=Component J9.6 (J9) Header 5
Added Member To Class: ClassName=U__LED_PORT7 Member=Component J9.7 (J9) Header 5
Added Member To Class: ClassName=U__LED_PORT8 Member=Component J9.8 (J9) Header 5
Added Member To Class: ClassName=U__LED_PORT9 Member=Component J9.9 (J9) Header 5
Added Member To Class: ClassName=U__LED_PORT10 Member=Component J9.10 (J9) Header 5
Added Member To Class: ClassName=U_USB_CH340G Member=Component Q1 BC807
Added Member To Class: ClassName=U_USB_CH340G Member=Component Q2 BC807
Added Member To Class: ClassName=U__LED_PORT01 Member=Component Q3.1 (Q3) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT2 Member=Component Q3.2 (Q3) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT3 Member=Component Q3.3 (Q3) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT4 Member=Component Q3.4 (Q3) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT5 Member=Component Q3.5 (Q3) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT6 Member=Component Q3.6 (Q3) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT7 Member=Component Q3.7 (Q3) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT8 Member=Component Q3.8 (Q3) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT9 Member=Component Q3.9 (Q3) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT10 Member=Component Q3.10 (Q3) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT01 Member=Component Q4.1 (Q4) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT2 Member=Component Q4.2 (Q4) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT3 Member=Component Q4.3 (Q4) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT4 Member=Component Q4.4 (Q4) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT5 Member=Component Q4.5 (Q4) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT6 Member=Component Q4.6 (Q4) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT7 Member=Component Q4.7 (Q4) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT8 Member=Component Q4.8 (Q4) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT9 Member=Component Q4.9 (Q4) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT10 Member=Component Q4.10 (Q4) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT01 Member=Component Q5.1 (Q5) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT2 Member=Component Q5.2 (Q5) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT3 Member=Component Q5.3 (Q5) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT4 Member=Component Q5.4 (Q5) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT5 Member=Component Q5.5 (Q5) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT6 Member=Component Q5.6 (Q5) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT7 Member=Component Q5.7 (Q5) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT8 Member=Component Q5.8 (Q5) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT9 Member=Component Q5.9 (Q5) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT10 Member=Component Q5.10 (Q5) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT01 Member=Component Q6.1 (Q6) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT2 Member=Component Q6.2 (Q6) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT3 Member=Component Q6.3 (Q6) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT4 Member=Component Q6.4 (Q6) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT5 Member=Component Q6.5 (Q6) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT6 Member=Component Q6.6 (Q6) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT7 Member=Component Q6.7 (Q6) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT8 Member=Component Q6.8 (Q6) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT9 Member=Component Q6.9 (Q6) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U__LED_PORT10 Member=Component Q6.10 (Q6) NTDV20N06T4G-VF01
Added Member To Class: ClassName=U_microcontroller Member=Component R1 330R
Added Member To Class: ClassName=U_microcontroller Member=Component R2 10K
Added Member To Class: ClassName=U_EEPROM Member=Component R3 10K
Added Member To Class: ClassName=U_EEPROM Member=Component R4 10K
Added Member To Class: ClassName=U_USB_CH340G Member=Component R5 1K
Added Member To Class: ClassName=U_USB_CH340G Member=Component R6 1K
Added Member To Class: ClassName=U_USB_CH340G Member=Component R7 1K
Added Member To Class: ClassName=U_USB_CH340G Member=Component R8 1K
Added Member To Class: ClassName=U__LED_PORT01 Member=Component R9.1 (R9) 1k
Added Member To Class: ClassName=U__LED_PORT2 Member=Component R9.2 (R9) 1k
Added Member To Class: ClassName=U__LED_PORT3 Member=Component R9.3 (R9) 1k
Added Member To Class: ClassName=U__LED_PORT4 Member=Component R9.4 (R9) 1k
Added Member To Class: ClassName=U__LED_PORT5 Member=Component R9.5 (R9) 1k
Added Member To Class: ClassName=U__LED_PORT6 Member=Component R9.6 (R9) 1k
Added Member To Class: ClassName=U__LED_PORT7 Member=Component R9.7 (R9) 1k
Added Member To Class: ClassName=U__LED_PORT8 Member=Component R9.8 (R9) 1k
Added Member To Class: ClassName=U__LED_PORT9 Member=Component R9.9 (R9) 1k
Added Member To Class: ClassName=U__LED_PORT10 Member=Component R9.10 (R9) 1k
Added Member To Class: ClassName=DIY-USB Led Controller Member=Component S1 DS02-254-2L-04BE
Added Member To Class: ClassName=U_microcontroller Member=Component S2 TL3301NF260QG
Added Member To Class: ClassName=U_Rs232 Member=Component U1 MAX232DR
Added Member To Class: ClassName=U_EEPROM Member=Component U3 24CS512-E/SM
Added Member To Class: ClassName=U_USB_CH340G Member=Component u4 CH340G
Added Member To Class: ClassName=U__LED_PORT01 Member=Component U5.1 (U5) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT2 Member=Component U5.2 (U5) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT3 Member=Component U5.3 (U5) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT4 Member=Component U5.4 (U5) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT5 Member=Component U5.5 (U5) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT6 Member=Component U5.6 (U5) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT7 Member=Component U5.7 (U5) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT8 Member=Component U5.8 (U5) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT9 Member=Component U5.9 (U5) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT10 Member=Component U5.10 (U5) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT01 Member=Component U6.1 (U6) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT2 Member=Component U6.2 (U6) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT3 Member=Component U6.3 (U6) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT4 Member=Component U6.4 (U6) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT5 Member=Component U6.5 (U6) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT6 Member=Component U6.6 (U6) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT7 Member=Component U6.7 (U6) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT8 Member=Component U6.8 (U6) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT9 Member=Component U6.9 (U6) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT10 Member=Component U6.10 (U6) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT01 Member=Component U7.1 (U7) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT2 Member=Component U7.2 (U7) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT3 Member=Component U7.3 (U7) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT4 Member=Component U7.4 (U7) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT5 Member=Component U7.5 (U7) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT6 Member=Component U7.6 (U7) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT7 Member=Component U7.7 (U7) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT8 Member=Component U7.8 (U7) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT9 Member=Component U7.9 (U7) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT10 Member=Component U7.10 (U7) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT01 Member=Component U8.1 (U8) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT2 Member=Component U8.2 (U8) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT3 Member=Component U8.3 (U8) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT4 Member=Component U8.4 (U8) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT5 Member=Component U8.5 (U8) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT6 Member=Component U8.6 (U8) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT7 Member=Component U8.7 (U8) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT8 Member=Component U8.8 (U8) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT9 Member=Component U8.9 (U8) MIC4416YM4-TR
Added Member To Class: ClassName=U__LED_PORT10 Member=Component U8.10 (U8) MIC4416YM4-TR
Added Member To Class: ClassName=U_USB_CH340G Member=Component Y1 12MHZ
Added Room: Name=U_power supply
